행정구역구분명,행정구역명,총 인구수,인구소멸비율,시군구
구,경기도 수원시 권선구,370687,0.126,수원시권선구
구,경기도 수원시 영통구,369618,0.146,수원시영통구
구,경기도 수원시 장안구,276317,0.11,수원시장안구
구,경기도 수원시 팔달구,175396,0.117,수원시팔달구
시군,경기도 시흥시,479368,0.118,시흥시
구,경기도 안산시 단원구,304817,0.117,안산시단원구
구,경기도 안산시 상록구,349230,0.115,안산시상록구
시군,경기도 안성시,185018,0.089,안성시
구,경기도 안양시 동안구,317687,0.117,안양시동안구
구,경기도 안양시 만안구,242105,0.109,안양시만안구
시군,경기도 양주시,225069,0.093,양주시
시군,경기도 양평군,117456,0.064,양평군
시군,경기도 여주시,111234,0.076,여주시
시군,경기도 연천군,43689,0.065,연천군
시군,경기도 오산시,227749,0.125,오산시
구,경기도 용인시 기흥구,440274,0.113,용인시기흥구
구,경기도 용인시 수지구,374984,0.115,용인시수지구
구,경기도 용인시 처인구,255729,0.102,용인시처인구
시군,경기도 의왕시,164150,0.111,의왕시
시군,경기도 의정부시,454859,0.109,의정부시
시군,경기도 이천시,217547,0.104,이천시
시군,경기도 파주시,455471,0.105,파주시
시군,경기도 평택시,522111,0.11,평택시
시군,경기도 포천시,148081,0.075,포천시
시군,경기도 하남시,281340,0.12,하남시
시군,경기도 화성시,834378,0.126,화성시
시군,경기도 가평군,62397,0.064,가평군
구,경기도 고양시 덕양구,472467,0.111,고양시덕양구
구,경기도 고양시 일산동구,299276,0.119,고양시일산동구
구,경기도 고양시 일산서구,303110,0.111,고양시일산서구
시군,경기도 과천시,59687,0.11,과천시
시군,경기도 광명시,315745,0.109,광명시
시군,경기도 광주시,375561,0.109,광주시
시군,경기도 구리시,199018,0.113,구리시
시군,경기도 군포시,275954,0.113,군포시
시군,경기도 김포시,445425,0.113,김포시
시군,경기도 남양주시,706069,0.102,남양주시
시군,경기도 동두천시,94191,0.084,동두천시
시군,경기도 부천시,826845,0.116,부천시
구,경기도 성남시 분당구,487719,0.123,성남시분당구
구,경기도 성남시 수정구,234653,0.112,성남시수정구
구,경기도 성남시 중원구,219155,0.11,성남시중원구
구,경기도 수원시 권선구,370955,0.127,수원시권선구
구,경기도 수원시 영통구,369610,0.146,수원시영통구
구,경기도 수원시 장안구,276611,0.11,수원시장안구
구,경기도 수원시 팔달구,175446,0.117,수원시팔달구
시군,경기도 시흥시,478464,0.118,시흥시
구,경기도 안산시 단원구,305063,0.117,안산시단원구
구,경기도 안산시 상록구,348512,0.115,안산시상록구
시군,경기도 안성시,184211,0.089,안성시
구,경기도 안양시 동안구,319070,0.117,안양시동안구
구,경기도 안양시 만안구,241999,0.11,안양시만안구
시군,경기도 양주시,224524,0.093,양주시
시군,경기도 양평군,117301,0.064,양평군
시군,경기도 여주시,111198,0.077,여주시
시군,경기도 연천군,43618,0.065,연천군
시군,경기도 오산시,227550,0.125,오산시
구,경기도 용인시 기흥구,439725,0.113,용인시기흥구
구,경기도 용인시 수지구,374311,0.115,용인시수지구
구,경기도 용인시 처인구,254483,0.103,용인시처인구
시군,경기도 의왕시,164701,0.111,의왕시
시군,경기도 의정부시,454222,0.109,의정부시
시군,경기도 이천시,216844,0.104,이천시
시군,경기도 파주시,455262,0.106,파주시
시군,경기도 평택시,520649,0.11,평택시
시군,경기도 포천시,148144,0.075,포천시
시군,경기도 하남시,279621,0.12,하남시
시군,경기도 화성시,831888,0.126,화성시
시군,경기도 가평군,62262,0.064,가평군
구,경기도 고양시 덕양구,471039,0.111,고양시덕양구
구,경기도 고양시 일산동구,298863,0.119,고양시일산동구
구,경기도 고양시 일산서구,303007,0.112,고양시일산서구
시군,경기도 과천시,58280,0.108,과천시
시군,경기도 광명시,316220,0.109,광명시
시군,경기도 광주시,374913,0.109,광주시
시군,경기도 구리시,199099,0.113,구리시
시군,경기도 군포시,275960,0.113,군포시
시군,경기도 김포시,443071,0.113,김포시
시군,경기도 남양주시,705264,0.102,남양주시
시군,경기도 동두천시,94231,0.084,동두천시
시군,경기도 부천시,827132,0.116,부천시
구,경기도 성남시 분당구,487859,0.123,성남시분당구
구,경기도 성남시 수정구,234421,0.112,성남시수정구
구,경기도 성남시 중원구,219408,0.11,성남시중원구
구,경기도 수원시 권선구,370922,0.127,수원시권선구
구,경기도 수원시 영통구,369465,0.146,수원시영통구
구,경기도 수원시 장안구,276842,0.11,수원시장안구
구,경기도 수원시 팔달구,175533,0.117,수원시팔달구
시군,경기도 시흥시,477425,0.118,시흥시
구,경기도 안산시 단원구,305429,0.117,안산시단원구
구,경기도 안산시 상록구,347334,0.115,안산시상록구
시군,경기도 안성시,183751,0.089,안성시
구,경기도 안양시 동안구,320050,0.117,안양시동안구
구,경기도 안양시 만안구,241916,0.11,안양시만안구
시군,경기도 양주시,223704,0.093,양주시
시군,경기도 양평군,117025,0.064,양평군
시군,경기도 여주시,111083,0.077,여주시
시군,경기도 연천군,43552,0.065,연천군
시군,경기도 오산시,227112,0.125,오산시
구,경기도 용인시 기흥구,438790,0.113,용인시기흥구
구,경기도 용인시 수지구,372607,0.115,용인시수지구
구,경기도 용인시 처인구,254216,0.103,용인시처인구
시군,경기도 의왕시,164602,0.111,의왕시
시군,경기도 의정부시,453679,0.109,의정부시
시군,경기도 이천시,216404,0.104,이천시
시군,경기도 파주시,454494,0.106,파주시
시군,경기도 평택시,519124,0.11,평택시
시군,경기도 포천시,147853,0.075,포천시
시군,경기도 하남시,277431,0.12,하남시
시군,경기도 화성시,827603,0.126,화성시
시군,경기도 가평군,62224,0.064,가평군
구,경기도 고양시 덕양구,469671,0.111,고양시덕양구
구,경기도 고양시 일산동구,298445,0.119,고양시일산동구
구,경기도 고양시 일산서구,302886,0.112,고양시일산서구
시군,경기도 과천시,58253,0.108,과천시
시군,경기도 광명시,316125,0.109,광명시
시군,경기도 광주시,373867,0.109,광주시
시군,경기도 구리시,198921,0.113,구리시
시군,경기도 군포시,275857,0.114,군포시
시군,경기도 김포시,439502,0.113,김포시
시군,경기도 남양주시,704172,0.102,남양주시
시군,경기도 동두천시,94452,0.084,동두천시
시군,경기도 부천시,827374,0.116,부천시
구,경기도 성남시 분당구,488147,0.123,성남시분당구
구,경기도 성남시 수정구,234417,0.112,성남시수정구
구,경기도 성남시 중원구,219619,0.111,성남시중원구
구,경기도 수원시 권선구,371218,0.127,수원시권선구
구,경기도 수원시 영통구,369199,0.146,수원시영통구
구,경기도 수원시 장안구,277386,0.11,수원시장안구
구,경기도 수원시 팔달구,175677,0.117,수원시팔달구
시군,경기도 시흥시,476481,0.118,시흥시
구,경기도 안산시 단원구,306526,0.117,안산시단원구
구,경기도 안산시 상록구,344685,0.115,안산시상록구
시군,경기도 안성시,183444,0.089,안성시
구,경기도 안양시 동안구,320959,0.117,안양시동안구
구,경기도 안양시 만안구,242107,0.11,안양시만안구
시군,경기도 양주시,222435,0.093,양주시
시군,경기도 양평군,116902,0.065,양평군
시군,경기도 여주시,111008,0.077,여주시
시군,경기도 연천군,43614,0.065,연천군
시군,경기도 오산시,226900,0.126,오산시
구,경기도 용인시 기흥구,437811,0.113,용인시기흥구
구,경기도 용인시 수지구,371857,0.114,용인시수지구
구,경기도 용인시 처인구,253982,0.103,용인시처인구
시군,경기도 의왕시,163982,0.111,의왕시
시군,경기도 의정부시,452865,0.109,의정부시
시군,경기도 이천시,215869,0.104,이천시
시군,경기도 파주시,453827,0.106,파주시
시군,경기도 평택시,517087,0.11,평택시
시군,경기도 포천시,147770,0.075,포천시
시군,경기도 하남시,275384,0.119,하남시
시군,경기도 화성시,822470,0.126,화성시
시군,경기도 가평군,62303,0.064,가평군
구,경기도 고양시 덕양구,467673,0.112,고양시덕양구
구,경기도 고양시 일산동구,298093,0.119,고양시일산동구
구,경기도 고양시 일산서구,302875,0.112,고양시일산서구
시군,경기도 과천시,58334,0.109,과천시
시군,경기도 광명시,315920,0.11,광명시
시군,경기도 광주시,373274,0.11,광주시
시군,경기도 구리시,199015,0.113,구리시
시군,경기도 군포시,275989,0.114,군포시
시군,경기도 김포시,437789,0.114,김포시
시군,경기도 남양주시,702545,0.103,남양주시
시군,경기도 동두천시,94719,0.085,동두천시
시군,경기도 부천시,828947,0.117,부천시
구,경기도 성남시 분당구,488114,0.123,성남시분당구
구,경기도 성남시 수정구,234614,0.113,성남시수정구
구,경기도 성남시 중원구,219921,0.111,성남시중원구
구,경기도 수원시 권선구,371509,0.128,수원시권선구
구,경기도 수원시 영통구,368841,0.147,수원시영통구
구,경기도 수원시 장안구,277846,0.111,수원시장안구
구,경기도 수원시 팔달구,175698,0.117,수원시팔달구
시군,경기도 시흥시,475396,0.119,시흥시
구,경기도 안산시 단원구,306314,0.117,안산시단원구
구,경기도 안산시 상록구,344245,0.116,안산시상록구
시군,경기도 안성시,183369,0.09,안성시
구,경기도 안양시 동안구,322176,0.118,안양시동안구
구,경기도 안양시 만안구,243176,0.111,안양시만안구
시군,경기도 양주시,222275,0.094,양주시
시군,경기도 양평군,116910,0.065,양평군
시군,경기도 여주시,111017,0.078,여주시
시군,경기도 연천군,43741,0.065,연천군
시군,경기도 오산시,226736,0.126,오산시
구,경기도 용인시 기흥구,437146,0.113,용인시기흥구
구,경기도 용인시 수지구,370398,0.115,용인시수지구
구,경기도 용인시 처인구,253896,0.104,용인시처인구
시군,경기도 의왕시,162472,0.11,의왕시
시군,경기도 의정부시,451876,0.109,의정부시
시군,경기도 이천시,215885,0.104,이천시
시군,경기도 파주시,453961,0.106,파주시
시군,경기도 평택시,514876,0.11,평택시
시군,경기도 포천시,148137,0.075,포천시
시군,경기도 하남시,273587,0.119,하남시
시군,경기도 화성시,818760,0.126,화성시
시군,경기도 가평군,62415,0.065,가평군
구,경기도 고양시 덕양구,466157,0.112,고양시덕양구
구,경기도 고양시 일산동구,297671,0.119,고양시일산동구
구,경기도 고양시 일산서구,302523,0.112,고양시일산서구
시군,경기도 과천시,58289,0.109,과천시
시군,경기도 광명시,316552,0.11,광명시
시군,경기도 광주시,372654,0.111,광주시
시군,경기도 구리시,199265,0.114,구리시
시군,경기도 군포시,275852,0.114,군포시
시군,경기도 김포시,437221,0.114,김포시
시군,경기도 남양주시,701830,0.103,남양주시
시군,경기도 동두천시,94768,0.085,동두천시
시군,경기도 부천시,829996,0.117,부천시
구,경기도 성남시 분당구,488005,0.124,성남시분당구
구,경기도 성남시 수정구,234678,0.113,성남시수정구
구,경기도 성남시 중원구,220041,0.111,성남시중원구
구,경기도 수원시 권선구,371754,0.128,수원시권선구
구,경기도 수원시 영통구,368468,0.147,수원시영통구
구,경기도 수원시 장안구,278377,0.111,수원시장안구
구,경기도 수원시 팔달구,175866,0.118,수원시팔달구
시군,경기도 시흥시,473682,0.119,시흥시
구,경기도 안산시 단원구,306305,0.117,안산시단원구
구,경기도 안산시 상록구,344613,0.116,안산시상록구
시군,경기도 안성시,183405,0.09,안성시
구,경기도 안양시 동안구,322809,0.118,안양시동안구
구,경기도 안양시 만안구,244235,0.111,안양시만안구
시군,경기도 양주시,222314,0.094,양주시
시군,경기도 양평군,116874,0.066,양평군
시군,경기도 여주시,111083,0.078,여주시
시군,경기도 연천군,43824,0.066,연천군
시군,경기도 오산시,226379,0.127,오산시
구,경기도 용인시 기흥구,436679,0.113,용인시기흥구
구,경기도 용인시 수지구,369034,0.115,용인시수지구
구,경기도 용인시 처인구,253896,0.104,용인시처인구
시군,경기도 의왕시,161153,0.11,의왕시
시군,경기도 의정부시,451868,0.109,의정부시
